FEN,BestMove,PieceCount,ThreatCount,PawnStructure,Score
1nbqkbn1/r2pp2r/1pp2pp1/p6p/2BPPB2/2NQ1N2/PPP2PPP/R3R1K1,a1d1,32,1,0,580
1nbqk1n1/r2pp2r/1pp2ppb/p6p/2BPPB2/2NQ1N2/PPP2PPP/3RR1K1,c4g8,32,1,0,760
1n1qk1B1/r2pp2r/bpp2ppb/p6p/3PPB2/2NQ1N2/PPP2PPP/3RR1K1,d3e3,31,1,0,760
1nq1k1B1/r2pp2r/bpp2ppb/p6p/3PPB2/2N1QN2/PPP2PPP/3RR1K1,f4h6,31,1,0,940
1nqk2B1/r2pp2r/bpp2ppB/p6p/3PP3/2N1QN2/PPP2PPP/3RR1K1,h6f4,30,1,0,1200
1nq1k1B1/r2pp2r/bpp2pp1/p6p/3PPB2/2N1QN2/PPP2PPP/3RR1K1,f4b8,30,1,0,1380
1Bqk2B1/r2pp2r/bpp2pp1/p6p/3PP3/2N1QN2/PPP2PPP/3RR1K1,e3f4,29,1,0,1660
1Bq1k1B1/r2pp2r/bpp2pp1/p6p/3PPQ2/2N2N2/PPP2PPP/3RR1K1,h2h3,29,1,0,1660
1Bqk2B1/r2pp2r/bpp2pp1/p6p/3PPQ2/2N2N1P/PPP2PP1/3RR1K1,a2a3,29,1,0,1660
1Bq1k1B1/r2pp2r/bpp2pp1/p6p/3PPQ2/P1N2N1P/1PP2PP1/3RR1K1,f4g3,29,1,0,1655
1Bqk2B1/r2pp2r/bpp2pp1/p6p/3PP3/P1N2NQP/1PP2PP1/3RR1K1,g3f4,29,1,0,1660
1Bq1k1B1/r2pp2r/bpp2pp1/p6p/3PPQ2/P1N2N1P/1PP2PP1/3RR1K1,f4g3,29,1,0,1655
rnbqkbnr/4p1pp/5p2/pppp4/2P2P2/1P3N1P/P2PP1P1/RNBQKB1R,c4b5,32,1,0,130
rnbqkbnr/4p2p/5pp1/pPpp4/5P2/1P3N1P/P2PP1P1/RNBQKB1R,c1a3,31,1,0,210
1nbqkbnr/r3p2p/5pp1/pPpp4/5P2/BP3N1P/P2PP1P1/RN1QKB1R,b1c3,31,1,0,280
1nbqkbnr/r3p3/5pp1/pPpp3p/5P2/BPN2N1P/P2PP1P1/R2QKB1R,a3c5,31,1,0,440
1nbqkbn1/r3p2r/5pp1/pPBp3p/5P2/1PN2N1P/P2PP1P1/R2QKB1R,c3d5,30,1,0,525
1nbqk1n1/r3p2r/5ppb/pPBN3p/5P2/1P3N1P/P2PP1P1/R2QKB1R,d5f6,29,1,0,630
1nbq2n1/r3pk1r/5Npb/pPB4p/5P2/1P3N1P/P2PP1P1/R2QKB1R,f3e5,28,1,0,710
1nbq2n1/r3p2r/4kNpb/pPB1N2p/5P2/1P5P/P2PP1P1/R2QKB1R,e5g6,28,1,0,735
1nbq2n1/r3p2r/5NNb/pPB2k1p/5P2/1P5P/P2PP1P1/R2QKB1R,e2e4,27,1,0,825
1nbq2n1/r3p2r/4kNNb/pPB4p/4PP2/1P5P/P2P2P1/R2QKB1R,d1h5,27,1,0,875
1nb2qn1/r3p2r/4kNNb/pPB4Q/4PP2/1P5P/P2P2P1/R3KB1R,g6f8,26,1,0,1795
1nb2bn1/r3p2r/4kN2/pPB4Q/4PP2/1P5P/P2P2P1/R3KB1R,h5f5,24,1,0,1820
1nb2bn1/r3pk1r/5N2/pPB2Q2/4PP2/1P5P/P2P2P1/R3KB1R,f1c4,24,1,0,1820
1nb2bn1/r3p1kr/5N2/pPB2Q2/2B1PP2/1P5P/P2P2P1/R3K2R,f5h7,24,2,0,2010
1nb2bn1/r3p2Q/5k2/pPB5/2B1PP2/1P5P/P2P2P1/R3K2R,h7f7,22,2,0,9999
rnbq1bnr/ppppk1pp/5p2/4p3/P1P5/4P3/1P1P1PPP/RNBQKBNR,d1f3,32,3,0,80
rnbq1bnr/pppp2pp/4kp2/4p3/P1P5/4PQ2/1P1P1PPP/RNB1KBNR,f3d5,32,1,0,260
rnbq1bnr/pppp2pp/5p2/3Qpk2/P1P5/4P3/1P1P1PPP/RNB1KBNR,f1d3,32,0,1,310
rnbq1bnr/pppp2pp/5p2/3Qp3/P1P3k1/3BP3/1P1P1PPP/RNB1K1NR,d5f7,32,0,0,300
rnbq1bnr/pp1p1Qpp/2p2p2/4p3/P1P3k1/3BP3/1P1P1PPP/RNB1K1NR,g1f3,32,0,0,370
rnbq1bnr/pp1p1Q1p/2p2pp1/4p3/P1P3k1/3BPN2/1P1P1PPP/RNB1K2R,b1c3,32,0,0,435
rnbq1bnr/p2p1Q1p/1pp2pp1/4p3/P1P3k1/2NBPN2/1P1P1PPP/R1B1K2R,h2h3,32,0,0,490
rnbq1bnr/p2p1Q1p/1pp2pp1/4p2k/P1P5/2NBPN1P/1P1P1PP1/R1B1K2R,g2g4,32,1,2,470
rnbq1bnr/p2p1Q1p/1pp2ppk/4p3/P1P3P1/2NBPN1P/1P1P1P2/R1B1K2R,e1g1,32,2,1,440
rnbq1bnr/3p1Q1p/1pp2ppk/p3p3/P1P3P1/2NBPN1P/1P1P1P2/R1B2RK1,e3e4,32,2,0,465
1nbq1bnr/r2p1Q1p/1pp2ppk/p3p3/P1P1P1P1/2NB1N1P/1P1P1P2/R1B2RK1,f1e1,32,2,1,475
1nbq2nr/r2p1Q1p/1pp2ppk/p3p3/P1P1P1P1/b1NB1N1P/1P1P1P2/R1B1R1K1,e1d1,32,1,1,450
1nb2qnr/r2p1Q1p/1pp2ppk/p3p3/P1P1P1P1/b1NB1N1P/1P1P1P2/R1BR2K1,g4g5,32,2,1,1000
1nb2qnr/r2p1Q1p/1pp2pp1/p3p1Pk/P1P1P3/b1NB1N1P/1P1P1P2/R1BR2K1,f3e5,32,1,1,345
1nb2qnr/r2p1Q1p/1pp2pp1/p3N1P1/P1P1P2k/b1NB3P/1P1P1P2/R1BR2K1,e5f3,31,0,0,1150
1nb2qnr/r2p1Q1p/1pp2pp1/p5Pk/P1P1P3/b1NB1N1P/1P1P1P2/R1BR2K1,f3e5,31,1,1,345
1nb2qnr/r2p1Q1p/1pp2pp1/p3N1P1/P1P1P2k/b1NB3P/1P1P1P2/R1BR2K1,e5f3,31,0,0,1150
rnbqkbnr/ppppppp1/8/7p/4P2P/2P5/PP1P1PP1/RNBQKBNR,d2d4,32,1,0,110
rnbqkbnr/ppppp1p1/5p2/7p/3PP2P/2P5/PP3PP1/RNBQKBNR,f1c4,32,1,0,180
rnbqkbnr/pp1pp1p1/2p2p2/7p/2BPP2P/2P5/PP3PP1/RNBQK1NR,c1f4,32,1,0,360
rnbqkbnr/pp1pp3/2p2pp1/7p/2BPPB1P/2P5/PP3PP1/RN1QK1NR,g1f3,32,1,0,425
rnbqkbnr/p2pp3/1pp2pp1/7p/2BPPB1P/2P2N2/PP3PP1/RN1QK2R,b1d2,32,1,0,485
rnbqkbn1/p2pp2r/1pp2pp1/7p/2BPPB1P/2P2N2/PP1N1PP1/R2QK2R,e1g1,32,1,0,520
rnbqkbn1/3pp2r/1pp2pp1/p6p/2BPPB1P/2P2N2/PP1N1PP1/R2Q1RK1,d1b3,32,1,0,535
1nbqkbn1/r2pp2r/1pp2pp1/p6p/2BPPB1P/1QP2N2/PP1N1PP1/R4RK1,f1e1,32,1,0,545
1nbqk1n1/r2pp2r/1pp2ppb/p6p/2BPPB1P/1QP2N2/PP1N1PP1/R3R1K1,c4g8,32,1,0,725
1n1qk1B1/r2pp2r/bpp2ppb/p6p/3PPB1P/1QP2N2/PP1N1PP1/R3R1K1,f4b8,31,1,0,1005
1Bq1k1B1/r2pp2r/bpp2ppb/p6p/3PP2P/1QP2N2/PP1N1PP1/R3R1K1,b3b6,30,1,0,1100
1Bq1kbB1/r2pp2r/bQp2pp1/p6p/3PP2P/2P2N2/PP1N1PP1/R3R1K1,b6a7,29,1,0,1740
1Bq1k1B1/Q2pp2r/b1p2ppb/p6p/3PP2P/2P2N2/PP1N1PP1/R3R1K1,d2b3,28,1,0,1740
1Bqk2B1/Q2pp2r/b1p2ppb/p6p/3PP2P/1NP2N2/PP3PP1/R3R1K1,b8c7,28,1,0,1930
2q1k1B1/Q1Bpp2r/b1p2ppb/p6p/3PP2P/1NP2N2/PP3PP1/R3R1K1,c7a5,28,1,0,1840
q3k1B1/Q2pp2r/b1p2ppb/B6p/3PP2P/1NP2N2/PP3PP1/R3R1K1,a7a8,27,1,0,2900
Q1b1k1B1/3pp2r/2p2ppb/B6p/3PP2P/1NP2N2/PP3PP1/R3R1K1,a8c8,26,0,0,9999
rnbqkb1r/pppp1ppp/4pn2/8/1P6/B7/P1PPPPPP/RN1QKBNR,b4b5,32,2,0,-65
rnbqkbnr/pppp1ppp/4p3/1P6/8/B7/P1PPPPPP/RN1QKBNR,a3b2,32,1,0,50
rnbqkbnr/pppp2pp/4pp2/1P6/8/8/PBPPPPPP/RN1QKBNR,g1f3,32,1,0,105
rnbqkbnr/pp1p2pp/2p1pp2/1P6/8/5N2/PBPPPPPP/RN1QKB1R,e2e4,32,1,0,120
rnbqkbnr/pp1p3p/2p1ppp1/1P6/4P3/5N2/PBPP1PPP/RN1QKB1R,d2d4,32,1,0,175
rnbqkbnr/p2p3p/1pp1ppp1/1P6/3PP3/5N2/PBP2PPP/RN1QKB1R,d1d2,32,1,0,195
rnbqkbnr/p2p4/1pp1ppp1/1P5p/3PP3/5N2/PBPQ1PPP/RN2KB1R,b1a3,32,1,0,225
rnbqkbn1/p2p3r/1pp1ppp1/1P5p/3PP3/N4N2/PBPQ1PPP/R3KB1R,f1c4,32,1,0,250
rnbqkbn1/3p3r/1pp1ppp1/pP5p/2BPP3/N4N2/PBPQ1PPP/R3K2R,e1g1,32,1,0,285
1nbqkbn1/r2p3r/1pp1ppp1/pP5p/2BPP3/N4N2/PBPQ1PPP/R4RK1,d2f4,32,1,0,295
1nbqk1n1/r2p3r/1pp1pppb/pP5p/2BPPQ2/N4N2/PBP2PPP/R4RK1,f4d6,32,1,0,430
1nbq2n1/r2p1k1r/1ppQpppb/pP5p/2BPP3/N4N2/PBP2PPP/R4RK1,c4e6,32,1,1,625
1nbqk1n1/r2p3r/1ppQBppb/pP5p/3PP3/N4N2/PBP2PPP/R4RK1,b5c6,31,1,0,645
1n1qk1n1/r2p3r/bpPQBppb/p6p/3PP3/N4N2/PBP2PPP/R4RK1,c6c7,30,1,0,855
1nq1k1n1/r1Pp3r/bp1QBppb/p6p/3PP3/N4N2/PBP2PPP/R4RK1,e6f7,30,1,0,1195
1nq3n1/r1Pp1k1r/bp1Q1ppb/p6p/3PP3/N4N2/PBP2PPP/R4RK1,c7b8r,29,1,0,1185
1R3qn1/r2p1k1r/bp1Q1ppb/p6p/3PP3/N4N2/PBP2PPP/R4RK1,d6d5,28,2,0,1680
1R3qn1/r2pk2r/bp3ppb/p2Q3p/3PP3/N4N2/PBP2PPP/R4RK1,d5g8,28,3,0,1075
1R3qQ1/r2p3r/bp1k1ppb/p6p/3PP3/N4N2/PBP2PPP/R4RK1,b8b6,27,1,0,2060
5qQ1/r2pk2r/bR3ppb/p6p/3PP3/N4N2/PBP2PPP/R4RK1,b6e6,26,2,0,1540
3k1qQ1/r2p3r/b3Rppb/p6p/3PP3/N4N2/PBP2PPP/R4RK1,e6e8,26,1,0,1560
4RqQ1/r1kp3r/b4ppb/p6p/3PP3/N4N2/PBP2PPP/R4RK1,a3b5,26,1,0,1760
4RqQ1/r2p3r/b1k2ppb/pN5p/3PP3/5N2/PBP2PPP/R4RK1,b5a7,26,1,0,2525
4RqQ1/N2p3r/b2k1ppb/p6p/3PP3/5N2/PBP2PPP/R4RK1,g8d5,25,1,0,2560
4Rq2/N1kp3r/b4ppb/p2Q3p/3PP3/5N2/PBP2PPP/R4RK1,d5a5,25,0,0,2630
4Rq2/N2p3r/b2k1ppb/Q6p/3PP3/5N2/PBP2PPP/R4RK1,a5b6,24,1,0,9999
rnbqkbnr/p2pp2p/5p2/1pp5/PP1P2pP/8/R1P1PPP1/1NBQKBNR,c1f4,32,1,0,140
rnbqkbnr/p2pp3/5p2/1pp4p/PP1P1BpP/8/R1P1PPP1/1N1QKBNR,a4b5,32,1,0,275
rnbqkbn1/p2pp2r/5p2/1Pp4p/1P1P1BpP/8/R1P1PPP1/1N1QKBNR,d1d3,31,1,0,455
rnbqkbn1/3pp2r/5p2/pPp4p/1P1P1BpP/3Q4/R1P1PPP1/1N2KBNR,d3g6,31,1,0,700
rnbqkbn1/3ppr2/5pQ1/pPp4p/1P1P1BpP/8/R1P1PPP1/1N2KBNR,b4c5,31,1,0,760
1nbqkbn1/r2ppr2/5pQ1/pPP4p/3P1BpP/8/R1P1PPP1/1N2KBNR,f4b8,30,1,0,1035
1Bbqk1n1/r2ppr2/5pQb/pPP4p/3P2pP/8/R1P1PPP1/1N2KBNR,g6g8,29,1,0,1345
1BbqkrQ1/r2pp3/5p1b/pPP4p/3P2pP/8/R1P1PPP1/1N2KBNR,g8c4,28,2,0,955
1Bbqk2r/r2pp3/5p1b/pPP4p/2QP2pP/8/R1P1PPP1/1N2KBNR,c4d5,28,2,0,1225
1Bbqk3/r2pp2r/5p1b/pPPQ3p/3P2pP/8/R1P1PPP1/1N2KBNR,d5h5,28,1,0,1440
1Bbqk3/r2ppr2/5p1b/pPP4Q/3P2pP/8/R1P1PPP1/1N2KBNR,e1d1,27,1,0,1415
1B1qk3/r2ppr2/b4p1b/pPP4Q/3P2pP/8/R1P1PPP1/1N1K1BNR,b5a6,27,1,0,1465
1Bq1k3/r2ppr2/P4p1b/p1P4Q/3P2pP/8/R1P1PPP1/1N1K1BNR,b8g3,26,1,0,1695
q3k3/r2ppr2/P4p1b/p1P4Q/3P2pP/6B1/R1P1PPP1/1N1K1BNR,a2a5,26,1,0,1805
q2k4/r2ppr2/P4p1b/R1P4Q/3P2pP/6B1/2P1PPP1/1N1K1BNR,b1c3,25,1,0,1775
q2k4/r2pp2r/P4p1b/R1P4Q/3P2pP/2N3B1/2P1PPP1/3K1BNR,c3b5,25,1,0,1845
q2k1b2/r2pp2r/P4p2/RNP4Q/3P2pP/6B1/2P1PPP1/3K1BNR,h5g4,25,1,0,1955
q2k4/r2pp2r/P4p1b/RNP5/3P2QP/6B1/2P1PPP1/3K1BNR,g4g8,24,1,0,2055
q2k1bQ1/r2pp2r/P4p2/RNP5/3P3P/6B1/2P1PPP1/3K1BNR,g8f8,24,1,0,9999
rnbqkb1r/1p1pp1pp/2p2p1Q/8/p2P3P/5P2/PPP1P1P1/RNB1KBNR,h6h5,31,1,0,450
rnbqkb1r/1p1pp2p/2p2pp1/7Q/p2P3P/5P2/PPP1P1P1/RNB1KBNR,h5c5,31,1,1,435
rnbqkb1r/3pp2p/1pp2pp1/2Q5/p2P3P/5P2/PPP1P1P1/RNB1KBNR,c5c4,31,1,0,455
1nbqkb1r/r2pp2p/1pp2pp1/8/p1QP3P/5P2/PPP1P1P1/RNB1KBNR,b1c3,31,1,0,510
1nbqkb1r/r2pp3/1pp2pp1/7p/p1QP3P/2N2P2/PPP1P1P1/R1B1KBNR,c3a4,31,1,0,585
1nbqkb2/r2pp2r/1pp2pp1/7p/N1QP3P/5P2/PPP1P1P1/R1B1KBNR,e2e4,30,1,0,630
1nbqk3/r2pp2r/1pp2ppb/7p/N1QPP2P/5P2/PPP3P1/R1B1KBNR,c4g8,30,1,0,1025
1nbqkbQ1/r2pp2r/1pp2pp1/7p/N2PP2P/5P2/PPP3P1/R1B1KBNR,g8g6,30,1,0,1130
1nbqkb2/r2ppr2/1pp2pQ1/7p/N2PP2P/5P2/PPP3P1/R1B1KBNR,a4c3,29,1,0,1055
1nbqk3/r2ppr2/1pp2pQb/7p/3PP2P/2N2P2/PPP3P1/R1B1KBNR,g6g8,29,1,0,1160
1nbqkrQ1/r2pp3/1pp2p1b/7p/3PP2P/2N2P2/PPP3P1/R1B1KBNR,g8g3,29,2,0,670
1nbqk2r/r2pp3/1pp2p1b/7p/3PP2P/2N2PQ1/PPP3P1/R1B1KBNR,g3g6,29,2,0,980
1nbq1k1r/r2pp3/1pp2pQb/7p/3PP2P/2N2P2/PPP3P1/R1B1KBNR,c1h6,29,3,0,1150
1nbq1k2/r2pp3/1pp2pQr/7p/3PP2P/2N2P2/PPP3P1/R3KBNR,g6g3,27,1,0,750
1nbqk3/r2pp3/1pp2p1r/7p/3PP2P/2N2PQ1/PPP3P1/R3KBNR,g3g8,27,1,0,9999
rnbqkbnr/ppppp1pp/5p2/8/8/3P4/PPP1PPPP/RNBQKBNR,c1f4,32,1,0,110
rnbqkbnr/pp1pp1pp/2p2p2/8/5B2/3P4/PPP1PPPP/RN1QKBNR,g1f3,32,1,0,170
rnbqkbnr/pp1pp2p/2p2pp1/8/5B2/3P1N2/PPP1PPPP/RN1QKB1R,b1c3,32,1,0,225
rnbqkbnr/p2pp2p/1pp2pp1/8/5B2/2NP1N2/PPP1PPPP/R2QKB1R,f3d4,32,1,0,290
rnbqkbnr/p2pp3/1pp2pp1/7p/3N1B2/2NP4/PPP1PPPP/R2QKB1R,e2e4,32,1,0,345
rnbqkbn1/p2pp2r/1pp2pp1/7p/3NPB2/2NP4/PPP2PPP/R2QKB1R,f1e2,32,1,0,360
rnbqkbn1/3pp2r/1pp2pp1/p6p/3NPB2/2NP4/PPP1BPPP/R2QK2R,e1g1,32,1,0,395
1nbqkbn1/r2pp2r/1pp2pp1/p6p/3NPB2/2NP4/PPP1BPPP/R2Q1RK1,f1e1,32,1,0,405
1nbqk1n1/r2pp2r/1pp2ppb/p6p/3NPB2/2NP4/PPP1BPPP/R2QR1K1,f4g3,32,1,0,405
1nbq2n1/r2ppk1r/1pp2ppb/p6p/3NP3/2NP2B1/PPP1BPPP/R2QR1K1,e2f3,32,1,0,405
1nb2qn1/r2ppk1r/1pp2ppb/p6p/3NP3/2NP1BB1/PPP2PPP/R2QR1K1,d1e2,32,2,0,415
1n3qn1/r2ppk1r/bpp2ppb/p6p/3NP3/2NP1BB1/PPP1QPPP/R3R1K1,a1d1,32,2,0,430
1nq3n1/r2ppk1r/bpp2ppb/p6p/3NP3/2NP1BB1/PPP1QPPP/3RR1K1,h2h3,32,1,0,430
1n3qn1/r2ppk1r/bpp2ppb/p6p/3NP3/2NP1BBP/PPP1QPP1/3RR1K1,g3h2,32,2,0,430
1nq3n1/r2ppk1r/bpp2ppb/p6p/3NP3/2NP1B1P/PPP1QPPB/3RR1K1,h2g3,32,1,0,430
1n3qn1/r2ppk1r/bpp2ppb/p6p/3NP3/2NP1BBP/PPP1QPP1/3RR1K1,g3h2,32,2,0,430
rn1qkbnr/1pp1pppp/p2p4/8/4P3/P2B3b/1PPP1PPP/RNBQK1NR,d1f3,32,1,0,135
rn1qkbnr/1pp1p1pp/p2p1p2/8/4P3/P2B1Q1b/1PPP1PPP/RNB1K1NR,f3h5,32,1,0,390
rn1qkbnr/1pp1p2p/p2p1pp1/7Q/4P3/P2B3b/1PPP1PPP/RNB1K1NR,h5d5,32,1,1,230
rn1qkbnr/1p2p2p/p1pp1pp1/3Q4/4P3/P2B3b/1PPP1PPP/RNB1K1NR,d5c4,32,1,0,250
rn1qkbnr/4p2p/pppp1pp1/8/2Q1P3/P2B3b/1PPP1PPP/RNB1K1NR,g2h3,32,1,0,515
rnq1kbnr/4p2p/pppp1pp1/8/2Q1P3/P2B3P/1PPP1P1P/RNB1K1NR,g1f3,31,1,0,570
1nq1kbnr/r3p2p/pppp1pp1/8/2Q1P3/P2B1N1P/1PPP1P1P/RNB1K2R,b1c3,31,1,0,625
1nq1kbnr/r3p2p/1ppp1pp1/p7/2Q1P3/P1NB1N1P/1PPP1P1P/R1B1K2R,c3b5,31,1,0,805
1nq1kbnr/r3p3/1ppp1pp1/pN5p/2Q1P3/P2B1N1P/1PPP1P1P/R1B1K2R,e1g1,31,1,0,840
1nq1kbn1/r3p2r/1ppp1pp1/pN5p/2Q1P3/P2B1N1P/1PPP1P1P/R1B2RK1,c4g8,31,1,0,1010
1nqk1bQ1/r3p2r/1ppp1pp1/pN5p/4P3/P2B1N1P/1PPP1P1P/R1B2RK1,g8f8,30,1,0,2060
1nq2Q2/r2kp2r/1ppp1pp1/pN5p/4P3/P2B1N1P/1PPP1P1P/R1B2RK1,f3e5,29,3,0,1700
1nq2Q2/r3p2r/1pppkpp1/pN2N2p/4P3/P2B3P/1PPP1P1P/R1B2RK1,f8c8,29,1,0,2220
1nQ5/3rp2r/1pppkpp1/pN2N2p/4P3/P2B3P/1PPP1P1P/R1B2RK1,e5g6,28,0,0,2335
1nQ5/3rp3/1pppkpNr/pN5p/4P3/P2B3P/1PPP1P1P/R1B2RK1,c8g8,27,0,0,9999
rnbqkbnr/pppp1ppp/8/4p3/8/1PN3P1/P1PPPP1P/R1BQKBNR,f1g2,32,1,0,50
rnbqkbnr/pppp2pp/5p2/4p3/8/1PN3P1/P1PPPPBP/R1BQK1NR,g1f3,32,1,0,145
rnbqkbnr/pp1p2pp/2p2p2/4p3/8/1PN2NP1/P1PPPPBP/R1BQK2R,e2e4,32,1,0,210
rnbqkbnr/pp1p3p/2p2pp1/4p3/4P3/1PN2NP1/P1PP1PBP/R1BQK2R,e1g1,32,1,0,255
rnbqkbnr/p2p3p/1pp2pp1/4p3/4P3/1PN2NP1/P1PP1PBP/R1BQ1RK1,d2d3,32,1,0,290
rnbqkbnr/p2p4/1pp2pp1/4p2p/4P3/1PNP1NP1/P1P2PBP/R1BQ1RK1,c1e3,32,1,0,315
rnbqkbn1/p2p3r/1pp2pp1/4p2p/4P3/1PNPBNP1/P1P2PBP/R2Q1RK1,f1e1,32,1,0,325
rnbqkbn1/3p3r/1pp2pp1/p3p2p/4P3/1PNPBNP1/P1P2PBP/R2QR1K1,d1e2,32,1,0,335
1nbqkbn1/r2p3r/1pp2pp1/p3p2p/4P3/1PNPBNP1/P1P1QPBP/R3R1K1,a1d1,32,1,0,345
1nbqk1n1/r2p3r/1pp2ppb/p3p2p/4P3/1PNPBNP1/P1P1QPBP/3RR1K1,d3d4,32,1,0,265
1nbq2n1/r2p1k1r/1pp2ppb/p3p2p/3PP3/1PN1BNP1/P1P1QPBP/3RR1K1,e2c4,32,1,0,545
1nbqk1n1/r2p3r/1pp2ppb/p3p2p/2QPP3/1PN1BNP1/P1P2PBP/3RR1K1,c4g8,32,1,0,1045
1nbq2Q1/r2pk2r/1pp2ppb/p3p2p/3PP3/1PN1BNP1/P1P2PBP/3RR1K1,c3d5,31,2,0,1090
1nbq2Q1/r2p3r/1ppk1ppb/p2Np2p/3PP3/1P2BNP1/P1P2PBP/3RR1K1,d4e5,31,0,0,1450
1nbq2Q1/r2p3r/1ppk2pb/p2Np2p/4P3/1P2BNP1/P1P2PBP/3RR1K1,g8g6,29,0,0,1540
1nb5/r2p3r/1ppk1qQb/p2Np2p/4P3/1P2BNP1/P1P2PBP/3RR1K1,g6f6,28,1,0,9999
rnbqkbnr/pp1pp1pp/2p2p2/8/6P1/7P/PPPPPP2/RNBQKBNR,f1g2,32,1,0,95
rnbqkbnr/pp1pp2p/2p2pp1/8/6P1/7P/PPPPPPB1/RNBQK1NR,b1c3,32,1,0,160
rnbqkbnr/p2pp2p/1pp2pp1/8/6P1/2N4P/PPPPPPB1/R1BQK1NR,d2d4,32,1,0,235
rnbqkbnr/p2pp3/1pp2pp1/7p/3P2P1/2N4P/PPP1PPB1/R1BQK1NR,c1f4,32,1,0,275
rnbqkbn1/p2pp2r/1pp2pp1/7p/3P1BP1/2N4P/PPP1PPB1/R2QK1NR,g4h5,32,1,0,380
rnbqkbn1/3pp2r/1pp2pp1/p6P/3P1B2/2N4P/PPP1PPB1/R2QK1NR,h5g6,31,1,0,660
1nbqkbn1/r2pp2r/1pp2pP1/p7/3P1B2/2N4P/PPP1PPB1/R2QK1NR,g1f3,30,1,0,715
1nbqk1n1/r2pp2r/1pp2pPb/p7/3P1B2/2N2N1P/PPP1PPB1/R2QK2R,f4g3,30,1,0,715
1n1qk1n1/r2pp2r/bpp2pPb/p7/3P4/2N2NBP/PPP1PPB1/R2QK2R,e2e4,30,1,0,755
1nq1k1n1/r2pp2r/bpp2pPb/p7/3PP3/2N2NBP/PPP2PB1/R2QK2R,d4d5,30,1,0,765
1nqk2n1/r2pp2r/bpp2pPb/p2P4/4P3/2N2NBP/PPP2PB1/R2QK2R,d5c6,30,1,0,850
1nq1k1n1/r2pp2r/bpP2pPb/p7/4P3/2N2NBP/PPP2PB1/R2QK2R,c6d7,29,1,0,1045
1nqk2n1/r2Pp2r/bp3pPb/p7/4P3/2N2NBP/PPP2PB1/R2QK2R,d7c8q,28,1,1,1970
1nk3n1/r3p2r/bp3pPb/p7/4P3/2N2NBP/PPP2PB1/R2QK2R,d1d5,26,1,0,1705
1nk2bn1/r3p2r/bp3pP1/p2Q4/4P3/2N2NBP/PPP2PB1/R3K2R,d5e6,26,1,0,1935
1n1k1bn1/r3p2r/bp2QpP1/p7/4P3/2N2NBP/PPP2PB1/R3K2R,e6b6,26,0,0,2070
1n2kbn1/r3p2r/bQ3pP1/p7/4P3/2N2NBP/PPP2PB1/R3K2R,b6b8,25,0,0,2350
1Q3bn1/r2kp2r/b4pP1/p7/4P3/2N2NBP/PPP2PB1/R3K2R,e1c1,24,1,0,2345
1Q3bn1/r3p2r/b3kpP1/p7/4P3/2N2NBP/PPP2PB1/2KR3R,b8b6,24,0,0,9999
rnbqkbnr/2ppp1p1/pp3p1p/8/7P/3P4/PPPKPPP1/RNB1QBNR,d3d4,32,1,0,70
rnbqkbnr/3pp1p1/ppp2p1p/8/3P3P/8/PPPKPPP1/RNB1QBNR,e2e3,32,1,0,165
rnbqkbnr/3pp3/ppp2ppp/8/3P3P/4P3/PPPK1PP1/RNB1QBNR,b1c3,32,1,0,230
rnbqkbn1/3pp2r/ppp2ppp/8/3P3P/2N1P3/PPPK1PP1/R1B1QBNR,f1c4,32,1,0,280
1nbqkbn1/r2pp2r/ppp2ppp/8/2BP3P/2N1P3/PPPK1PP1/R1B1Q1NR,g1f3,32,1,0,335
1nbqkbn1/r2pp2r/ppp2pp1/7p/2BP3P/2N1PN2/PPPK1PP1/R1B1Q2R,c3e4,32,1,0,345
1nbqkbn1/r2pp2r/1pp2pp1/p6p/2BPN2P/4PN2/PPPK1PP1/R1B1Q2R,d2e2,32,1,0,355
1nbqk1n1/r2pp2r/1pp2ppb/p6p/2BPN2P/4PN2/PPP1KPP1/R1B1Q2R,e2f1,32,1,0,365
1n1qk1n1/r2pp2r/bpp2ppb/p6p/2BPN2P/4PN2/PPP2PP1/R1B1QK1R,e4f6,32,1,0,285
1n1q1kn1/r2pp2r/bpp2Npb/p6p/2BP3P/4PN2/PPP2PP1/R1B1QK1R,f6d7,31,2,0,360
1n1qk1n1/r2Np2r/bpp3pb/p6p/2BP3P/4PN2/PPP2PP1/R1B1QK1R,d7b6,30,1,0,500
1nq1k1n1/r3p2r/bNp3pb/p6p/2BP3P/4PN2/PPP2PP1/R1B1QK1R,f1g1,29,1,0,840
1nqk2n1/r3p2r/bNp3pb/p6p/2BP3P/4PN2/PPP2PP1/R1B1Q1KR,c4g8,29,1,0,1295
1nq1k1B1/r3p2r/bNp3pb/p6p/3P3P/4PN2/PPP2PP1/R1B1Q1KR,e1a5,28,1,0,1400
1nqk2B1/r3p2r/bNp3pb/Q6p/3P3P/4PN2/PPP2PP1/R1B3KR,b6d5,27,1,0,1430
1nq1k1B1/r3p2r/b1p3pb/Q2N3p/3P3P/4PN2/PPP2PP1/R1B3KR,d5b6,27,1,0,1400
1nqk2B1/r3p2r/bNp3pb/Q6p/3P3P/4PN2/PPP2PP1/R1B3KR,b6d5,27,1,0,1430
rnbqk1nr/p1pp2pp/1p1b1p2/4p3/P5PP/N7/1PPPPP2/R1BQKBNR,f1g2,32,1,0,90
